cod_loja,data_compra,inicio,termino,loja,cod_produto,produto,ean,valor_unitario_sem_imposto,quantidade,valor_total,impostos,dinheiro_de_volta
410,2019-07-07 18:44:24,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
410,2019-07-07 18:49:51,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-07 18:56:52,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-07 19:19:03,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-07 19:20:05,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-07 20:00:10,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-07 20:02:19,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-07 20:10:28,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-07 20:20:27,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
410,2019-07-07 20:42:26,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-07 21:33:46,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
410,2019-07-08 07:50:02,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
410,2019-07-08 07:57:55,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 08:16:57,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,3,9993.87,1128.8700000000001,135.0
410,2019-07-08 08:36:05,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
410,2019-07-08 08:45:08,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 09:20:08,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
410,2019-07-08 09:34:48,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 09:35:10,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
410,2019-07-08 10:02:43,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 10:01:21,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 10:09:29,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 10:09:05,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 10:22:59,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 10:24:32,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
410,2019-07-08 10:34:17,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 10:59:27,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:02:58,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 10:58:53,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:10:35,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:06:02,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:14:03,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:19:33,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:17:33,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:20:40,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:40:39,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:51:55,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 11:52:04,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:05:33,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:09:50,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:11:26,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:12:44,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:16:16,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:21:46,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:26:24,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:28:27,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,3,9993.87,1128.8700000000001,135.0
410,2019-07-08 12:34:20,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:41:08,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,3,9993.87,1128.8700000000001,135.0
410,2019-07-08 12:42:33,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:43:28,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 12:52:09,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 13:04:46,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 13:08:47,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
410,2019-07-08 13:43:58,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 08:56:07,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 10:53:13,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 11:22:09,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 11:36:45,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 12:23:15,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 12:29:39,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 12:30:19,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 12:40:06,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 13:00:39,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 13:04:04,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 13:49:28,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 15:18:42,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 16:13:16,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 16:23:49,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 16:29:46,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 16:52:21,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 16:49:33,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 17:18:13,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-05 17:23:26,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 17:25:08,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 17:30:20,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-05 17:58:29,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 18:01:53,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 18:21:01,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 18:27:02,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 18:27:13,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 18:43:14,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-05 18:52:09,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-05 18:58:37,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 18:59:58,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 19:11:47,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 19:16:11,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 19:28:04,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 19:29:29,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,3,9993.87,1128.8700000000001,135.0
430,2019-07-05 19:43:13,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 20:13:56,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 20:26:50,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 20:59:59,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-05 21:12:07,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 08:07:03,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 08:48:17,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 09:47:57,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 10:06:56,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 10:51:57,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 11:01:41,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 11:10:21,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-06 11:12:10,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 11:18:14,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 11:40:04,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 11:48:27,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 11:54:12,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 12:03:41,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 12:06:20,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,3,9993.87,1128.8700000000001,135.0
430,2019-07-06 12:15:45,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 12:17:16,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 12:33:42,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 13:04:01,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 13:28:38,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 13:38:43,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 13:45:06,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 13:45:58,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 13:55:14,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 13:58:22,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-06 14:04:34,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:08:38,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:11:32,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:14:27,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:17:59,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:31:53,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:34:11,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:35:22,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:36:16,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:37:59,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:41:38,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 14:43:11,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 17:05:00,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-06 17:24:17,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-06 17:38:05,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 17:42:01,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-06 17:50:02,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-06 17:52:51,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 17:53:23,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 18:05:25,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 18:11:16,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-06 18:11:54,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 18:21:32,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 18:28:59,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 18:38:23,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 19:17:25,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 19:18:52,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 19:24:49,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 19:34:28,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 19:35:03,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 19:47:56,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,4,13325.16,1505.16,180.0
430,2019-07-06 21:29:57,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 21:30:29,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-06 21:38:26,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-07 08:34:02,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-07 08:47:27,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-07 09:21:22,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-07 10:05:10,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
430,2019-07-07 10:16:15,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.58,752.58,90.0
430,2019-07-07 11:28:37,2019-07-05 00:00:00,2019-07-20 00:00:00,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29,45.0
