num_compra,cliente,vendedor,tipo_de_mercadoria,filial,data_compra,valor_compra,imposto,cpf_na_nota,produto_devolvido,motivo_devolucao
22468847,327683,ROSIMEIRE,ANTICONVULSIVANT REF,Loja Manicoré,2021-12-05 19:43:23.000,10.804,0.48618,Sim,Não,Sem devolução
22385975,328381,ELISANGELA,ANTIDEPRESSIVO REF,Loja Manicoré,2021-11-05 15:31:19.000,66.664,2.99988,Sim,Não,Sem devolução
22542949,328572,WILIAN,HIPNÓTICO-SEDATI REF,Loja Manicoré,2021-05-14 15:44:30.000,151.292,6.80814,Sim,Não,Sem devolução
22639947,330603,JOSE,ANTIPSICÓTICO REF,Loja Manicoré,2021-05-16 15:15:01.000,75.308,3.38886,Sim,Sim,Antecipação de troca
24216881,331613,AUTO,ANTIANGINOSO REF,Loja Autazes,2021-06-20 19:03:33.000,6.548000000000001,0.29466000000000003,Sim,Sim,Insatisfação com o produto
23023029,332333,MARGUIDIEL,ANTIENVELHECIMENTO,Loja Autazes,2021-05-25 18:40:37.000,38.839999999999996,1.7477999999999998,Sim,Não,Sem devolução
23063109,332409,ANDREZA,ÁGUA TERMAL,Loja Autazes,2021-05-26 09:46:32.000,9.540000000000001,0.4293,Sim,Não,Sem devolução
24061868,332561,BEATRIZ,APAR RESPIRATÓRIO,Loja Autazes,2021-06-17 10:52:27.000,42.072,1.89324,Sim,Sim,Problema na Entrega
25554003,333007,RAFAELA,CURATIVO,Loja Autazes,2021-01-18 18:54:21.000,4.992,0.22463999999999998,Sim,Não,Sem devolução
24122159,335987,JESSICA,ALGODÃO,Loja Autazes,2020-06-18 19:33:53.000,30.139999999999997,1.3562999999999998,Sim,Não,Sem devolução
25758245,340284,AUTO,HIDRADANTE CORPORAL,Loja Autazes,2021-01-22 13:25:28.000,14.891999999999998,0.6701399999999998,Sim,Sim,Problema na Entrega
23792403,341072,CLECIANE,SHAMPOO DERMO,Loja Autazes,2021-11-06 17:49:28.000,59.00399999999999,2.6551799999999997,Sim,Não,Sem devolução
24263410,342863,GEOVANY,DESODORANTE DERMO,Loja Autazes,2021-06-21 19:11:56.000,2.796,0.12582,Sim,Não,Sem devolução
23955296,347514,SEBASTIANA,CONDICIONADOR DERMO,Loja Autazes,2021-06-15 08:18:52.000,35.832,1.6124399999999999,Sim,Não,Sem devolução
22552006,353190,JESSICA,REPARADOR DE PONTAS,Loja Autazes,2021-05-14 17:57:50.000,26.400000000000002,1.188,Sim,Não,Sem devolução
25100640,358211,FREDSON,PROTET SOLAR FACIAL,Loja Autazes,2021-09-01 18:58:48.000,27.388,1.23246,Sim,Não,Sem devolução
22794535,359427,TATIANE,HIDRATANTE FACIAL,Loja Autazes,2021-05-20 10:30:32.000,14.700000000000001,0.6615,Sim,Sim,Insatisfação com o produto
24920956,360242,HUDSON,PÓ/BASE FACIAL DERMO,Loja Autazes,2021-06-01 07:16:37.000,22.543999999999997,1.0144799999999998,Sim,Sim,Insatisfação com o produto
23171963,361643,WEMERSON,ANTIRRUGAS,Loja Autazes,2021-05-29 07:44:14.000,15.659999999999998,0.7046999999999999,Sim,Sim,Defeito do produto
22797609,362874,GABRIEL,ACESSÓRIOS DE PRIMEI,Loja Autazes,2021-05-20 11:21:10.000,13.563999999999998,0.6103799999999999,Sim,Sim,Antecipação de troca
23389010,366529,JOSE,SABONETE/GEL P/BANHO,Loja Autazes,2021-03-06 11:56:01.000,9.735999999999999,0.43811999999999995,Sim,Não,Sem devolução
23987588,368781,VALDECK,MEIA DE COMPRESSÃO,Loja Autazes,2021-06-15 18:25:25.000,6.9879999999999995,0.31445999999999996,Sim,Não,Sem devolução
24130805,372733,ANDREZA,AMAMENTAÇÃO,Loja Autazes,2021-06-19 07:27:31.000,26.352,1.18584,Sim,Sim,Insatisfação com o produto
21866620,373656,FERNANDA,ESFOLIANT ELÉT ACESS,Loja Lábrea,2021-01-05 16:50:55.000,20.384,0.91728,Sim,Sim,Defeito do produto
25037623,374064,LAURIANA,COL DE FEZES E URINA,Loja Lábrea,2021-08-01 12:29:37.000,43.888,1.9749599999999998,Sim,Não,Sem devolução
23198543,374922,LUCIANA,MEDIDOR DE GLICOSE,Loja Manicoré,2021-05-29 17:24:26.000,9.427999999999999,0.4242599999999999,Sim,Não,Sem devolução
22399126,377229,PEDRO,LANCETAS E TIRAS,Loja Autazes,2021-11-05 18:19:27.000,4.3999999999999995,0.19799999999999998,Sim,Sim,Problema na Entrega
24272136,382391,VERONICA,ÁLCOOL,Loja Lábrea,2021-06-21 21:30:34.000,102.568,4.615559999999999,Sim,Sim,Insatisfação com o produto
22340262,382945,NEIVA,FITA ADESIVA,Loja Autazes,2020-05-10 17:23:02.000,7.768000000000001,0.34956000000000004,Sim,Não,Sem devolução
22780320,383853,HINGRID,DILATADOR NASAL,Loja Lábrea,2021-05-19 18:47:22.000,144.83599999999998,6.517619999999999,Sim,Sim,Problema na Entrega
25388249,384595,ROBSON,TESTES DE GRAVIDEZ,Loja Lábrea,2021-01-15 17:22:30.000,43.936,1.97712,Sim,Sim,Antecipação de troca
23375808,385148,LUANA,AGULHAS E SERINGAS,Loja Lábrea,2020-06-02 19:15:21.000,72.6,3.2669999999999995,Sim,Sim,Insatisfação com o produto
22779541,386963,MARCIO,ABSORVENTE P/SEIOS,Loja Lábrea,2021-05-19 18:42:43.000,13.159999999999998,0.5922,Sim,Não,Sem devolução
22473509,387360,FELIPE,ACESS P/CORPO E BANH,Loja Manicoré,2021-12-05 20:45:13.000,64.41199999999999,2.8985399999999997,Sim,Sim,Problema na Entrega
22198405,388302,LUIZ,PROTETOR SOLAR INFAN,Loja Manicoré,2021-01-05 20:35:25.000,48.256,2.17152,Sim,Sim,Defeito do produto
23290873,392582,KENNEDY,UMIDIFICADOR,Loja Manicoré,2021-05-31 17:43:43.000,22.040000000000003,0.9918000000000001,Sim,Não,Sem devolução
24386508,398300,RAFAEL,ESFOLIANTE,Loja Manicoré,2021-06-24 14:25:01.000,61.44400000000001,2.7649800000000004,Sim,Sim,Defeito do produto
25779715,400179,QUIJANI,MINERAIS REF,Loja Manicoré,2021-01-22 19:40:54.000,35.924,1.61658,Sim,Não,Sem devolução
24365114,402682,LUZIELIA,ANTICELULITE E FIRMA,Loja Lábrea,2021-06-23 20:50:03.000,35.708,1.60686,Sim,Sim,Insatisfação com o atendimento
23553070,406205,JESSICA,MEDIDOR DE PRESSÃO,Loja Lábrea,2021-06-06 17:15:22.000,21.355999999999998,0.9610199999999999,Sim,Sim,Insatisfação com o produto
23736543,408449,LUCIANE,ÓLEOS,Loja Lábrea,2021-10-06 14:02:57.000,11.404000000000002,0.5131800000000001,Sim,Sim,Antecipação de troca
24364975,412597,SAULO,ANTIESTRIAS E FIRMAD,Loja Lábrea,2021-06-23 20:48:57.000,9.648,0.43416,Sim,Sim,Problema na Entrega
24629196,415769,UILIAN,TOALHA UMEDECIDA,Loja Lábrea,2020-06-29 19:17:16.000,31.924000000000003,1.4365800000000002,Sim,Sim,Problema na Entrega
25774248,417222,ALEXSANDRO,DUCHA GINECOLÓGICA,Loja Lábrea,2021-01-22 17:36:53.000,98.812,4.44654,Sim,Sim,Insatisfação com o produto
23206258,417446,AUTO,CREME DE MASSAGEM,Loja Lábrea,2021-05-29 19:01:16.000,120.13199999999999,5.405939999999999,Sim,Sim,Insatisfação com o produto
23071666,420470,SAMARA,SAB LIQ FITOTERÁPICO,Loja Lábrea,2021-05-26 12:03:27.000,91.13600000000001,4.10112,Sim,Não,Sem devolução
23293483,422025,LIMA,FORT D CABELOS E UNH,Loja Lábrea,2021-05-31 18:55:44.000,201.53599999999997,9.069119999999998,Sim,Sim,Insatisfação com o atendimento
24629114,422083,AUGUSTO,GEL ANTISSÉPTICO,Loja Lábrea,2020-06-29 19:11:09.000,149.804,6.74118,Sim,Não,Sem devolução
23585231,427343,PHILIPI,ÔMEGA 3 E 6,Loja Manicoré,2021-01-06 12:28:00.000,31.968,1.4385599999999998,Sim,Não,Sem devolução
22599657,430595,FERREIRA,ASPIRADOR NASAL,Loja Manicoré,2021-05-15 17:55:18.000,85.224,3.83508,Sim,Não,Sem devolução
26050493,431142,COIMBRA,HIPOGLICEMI ORAL SIM,Loja Manicoré,2021-01-27 17:37:59.000,67.5,3.0375,Sim,Sim,Insatisfação com o atendimento
21859866,431474,CRISTIELY,PROTETOR DE MAMILO,Loja Manicoré,2021-01-05 14:22:44.000,6.3919999999999995,0.28763999999999995,Sim,Não,Sem devolução
21921200,431508,MALTA,CHOCOLATE EM PÓ,Loja Manicoré,2021-02-05 18:34:26.000,38.952,1.75284,Sim,Sim,Insatisfação com o atendimento
22757480,433785,RAMOS,CEREAL,Loja Manicoré,2021-05-19 11:42:22.000,16.276,0.73242,Sim,Sim,Defeito do produto
21864989,438032,JOSE,BARRAS DE CEREAL,Loja Autazes,2021-01-05 16:12:16.000,22.86,1.0287,Sim,Não,Sem devolução
25004999,438470,MOURA,BISCOITOS,Loja Autazes,2020-01-01 17:48:18.000,18.028,0.8112599999999999,Sim,Não,Sem devolução
23090642,440569,HENRIQUE,LEITE EM PÓ,Loja Autazes,2021-05-26 17:14:09.000,7.140000000000001,0.32130000000000003,Sim,Sim,Insatisfação com o produto
24669098,444201,CARLOS,FÓRMULAS INFANTIS,Loja Autazes,2021-06-30 16:43:41.000,11.340000000000002,0.5103000000000001,Sim,Sim,Antecipação de troca
25733645,451324,RODRIGUES,COMPL ALIMENTAR INF,Loja Autazes,2021-01-21 19:53:21.000,9.368,0.42156,Sim,Não,Sem devolução
23368382,453651,DOUGLAS,PAPINHAS,Loja Autazes,2020-06-02 16:29:18.000,31.236,1.4056199999999999,Sim,Não,Sem devolução
25705067,454094,BARBOZA,ACHOCOLATADO,Loja Autazes,2021-01-21 13:03:17.000,21.715999999999998,0.9772199999999999,Sim,Sim,Antecipação de troca
25307285,455406,SERVIÇO,SORVETE E PICOLÉ,Loja Autazes,2021-01-13 20:09:33.000,29.476,1.32642,Sim,Não,Sem devolução
25560187,455650,RODRIGUES,TÔNICO ADSTRINGENTE,Loja Autazes,2021-01-18 20:10:38.000,1.516,0.06822,Sim,Não,Sem devolução
22087020,457065,LOBO,ACESS DE MAQUIAGEM,Loja Autazes,2021-05-05 16:44:47.000,12.944,0.58248,Sim,Não,Sem devolução
25776685,457199,SAFIRA,"LOÇÃO,GEL E ÓLEO PÓS",Loja Autazes,2021-01-22 18:38:47.000,19.144,0.8614799999999999,Sim,Sim,Insatisfação com o atendimento
23940043,457409,MEDEIROS,BEBIDA ENERGÉTICA,Loja Manicoré,2021-06-14 18:51:58.000,42.204,1.8991799999999999,Sim,Não,Sem devolução
24787562,457580,CRISTIANE,ACESS P/MÃOS E PÉS,Loja Manicoré,2021-03-01 12:37:11.000,12.112,0.54504,Sim,Sim,Defeito do produto
25659395,458459,GOMEZ,ACESSÓRIO P/BANHO,Loja Manicoré,2020-01-20 17:10:13.000,29.524,1.32858,Sim,Não,Sem devolução
22963153,459401,FERNANDES,TESOURA E CORTADOR D,Loja Manicoré,2021-05-24 17:56:14.000,40.744,1.83348,Sim,Sim,Insatisfação com o produto
21918489,460249,RIVELINO,ACESSÓRIOS P/CABELO,Loja Manicoré,2021-02-05 17:55:49.000,14.700000000000001,0.6615,Sim,Não,Sem devolução
23982393,461667,GOMES,ACESS P/HIGIENE BUC,Loja Manicoré,2021-06-15 17:20:49.000,45.07599999999999,2.0284199999999997,Sim,Não,Sem devolução
25932096,461937,ALVES,COMPL ALIMENTAR,Loja Manicoré,2021-01-25 17:34:20.000,21.671999999999997,0.9752399999999999,Sim,Sim,Insatisfação com o produto
24145942,462735,FABIO,GOMA DE MASCAR,Loja Manicoré,2021-06-19 14:51:05.000,10.095999999999998,0.4543199999999999,Sim,Não,Sem devolução
25727273,463391,LUCAS,DOCES,Loja Manicoré,2021-01-21 18:33:40.000,25.831999999999997,1.16244,Sim,Não,Sem devolução
23883222,463408,ROCHA,PÃO/TOR/PANET/BOLINH,Loja Manicoré,2020-06-13 15:47:56.000,29.060000000000002,1.3077,Sim,Não,Sem devolução
25193545,463613,CAZUZA,TOALHA UMED GERIÁTRI,Loja Manicoré,2020-01-11 17:34:29.000,42.848000000000006,1.92816,Sim,Sim,Problema na Entrega
24297088,464170,BOTELHO,ACESSÓRIOS CINE FOTO,Loja Manicoré,2021-06-22 16:18:28.000,36.596,1.6468199999999997,Sim,Não,Sem devolução
22686797,464616,NASCIMENTO,COIFA 1,Loja Manicoré,2021-05-17 16:03:44.000,12.312,0.55404,Sim,Sim,Insatisfação com o produto
24616948,464716,CRISTINA,LAVA LOUÇA 2,Loja Manicoré,2020-06-29 17:17:28.000,33.044,1.4869799999999997,Sim,Não,Sem devolução
22818868,464726,TEIXEIRA,ARCA BUF/BALC SALA,Loja Manicoré,2021-05-20 18:25:32.000,5.204,0.23417999999999997,Sim,Sim,Insatisfação com o produto
23165431,464787,SANTOS,LVR FICÇÃO/SUSPENSE,Loja Manicoré,2021-05-28 20:48:18.000,15.372,0.69174,Sim,Não,Sem devolução
23649178,464899,CRISTINA,CANIVETE,Loja Manicoré,2020-06-08 17:25:01.000,26.716000000000005,1.20222,Sim,Sim,Insatisfação com o atendimento
24895820,464923,CAVALCANTE,HD EXTERNO,Loja Manicoré,2021-05-01 16:26:24.000,23.012,1.03554,Sim,Sim,Problema na Entrega
25388209,465089,ALEXANDRO,ACESS MÁQ E MOTORES,Loja Manicoré,2021-01-15 17:24:31.000,33.692,1.51614,Sim,Sim,Problema na Entrega
23195055,465138,BEZERRA,BREGA&POPULAR,Loja Autazes,2021-05-29 16:29:57.000,5.728000000000001,0.25776000000000004,Sim,Sim,Insatisfação com o produto
22494511,465164,COSTA,SPLIT 8501 À 10000,Loja Autazes,2021-05-13 11:58:11.000,413.76,18.6192,Sim,Não,Sem devolução
22554242,465263,SOARES,SPLIT INV 8501À10000,Loja Manicoré,2021-05-14 18:22:00.000,1529.04,68.8068,Sim,Sim,Problema na Entrega
24758116,465620,SANTANA,SPLIT ACIMA DE 30000,Loja Manicoré,2021-02-01 18:11:48.000,2739.3599999999997,123.27119999999998,Sim,Sim,Insatisfação com o produto
21929017,466079,SALES,SPLIT 10001 À 18000,Loja Autazes,2021-02-05 20:41:35.000,383.52,17.258399999999998,Sim,Sim,Insatisfação com o atendimento
25097999,466205,AURELIANO,SPLIT 18001 À 30000,Loja Manicoré,2021-09-01 18:26:20.000,1101.6,49.571999999999996,Sim,Não,Sem devolução
24113893,466595,REGINA,JANELA ATÉ 8500 BTUS,Loja Manicoré,2020-06-18 17:11:01.000,22.331999999999997,1.00494,Sim,Sim,Insatisfação com o atendimento
23464323,295,ANDERSON,JANELA 8501 À 10000,Loja Manicoré,2021-04-06 18:48:38.000,34.136,1.5361200000000002,Sim,Não,Sem devolução
22888391,331,RAIMUNDO,TANQUINHO/SEMI-AUTOM,Loja Autazes,2021-05-22 18:53:08.000,11.372,0.51174,Sim,Não,Sem devolução
23289609,370,ROSILANE,ARM AÉREO COZ AÇO,Loja Manicoré,2021-05-31 17:10:06.000,12.748,0.57366,Sim,Não,Sem devolução
25449792,460,SANDRA,KIT COZINHA DE AÇO,Loja Manicoré,2021-01-16 21:16:40.000,132.992,5.98464,Sim,Sim,Insatisfação com o atendimento
21873803,538,JAMERSON,TABLET,Loja Autazes,2021-01-05 19:01:34.000,8.76,0.3942,Sim,Sim,Insatisfação com o atendimento
23112651,606,JEANDERSON,SYSTEM,Loja Manicoré,2021-05-27 14:36:39.000,14.908000000000001,0.67086,Sim,Não,Sem devolução
26165576,879,JOSE,"TV LED DE 32""",Loja Manicoré,2021-01-29 17:22:18.000,1496.3999999999999,67.338,Sim,Sim,Insatisfação com o atendimento
23750424,1165,ALCEMIR,SMART MULTISIM LIVRE,Loja Manicoré,2021-10-06 18:58:42.000,188.76000000000002,8.494200000000001,Sim,Sim,Insatisfação com o atendimento
23649608,1311,RALYSON,"TV LED DE 48"" À 54""",Loja Manicoré,2020-06-08 17:29:57.000,852.48,38.3616,Sim,Sim,Insatisfação com o atendimento
22393543,1510,DAVISON,SMARTPHONE LIVRE,Loja Manicoré,2021-11-05 17:17:34.000,294.12,13.2354,Sim,Não,Sem devolução
24995536,1605,FRANCISLEIA,"TV LED DE 40"" À 43""",Loja Manicoré,2020-01-01 15:10:02.000,2177.7599999999998,97.99919999999999,Sim,Sim,Insatisfação com o produto
25292816,1717,LUCILEILA,"TV 4K ATÉ 59""",Loja Manicoré,2021-01-13 17:21:20.000,2104.56,94.70519999999999,Sim,Sim,Antecipação de troca
24431670,1818,LUCAS,"TV 4K DE 60"" À 69""",Loja Manicoré,2020-06-25 17:21:13.000,1170.2399999999998,52.66079999999999,Sim,Não,Sem devolução
25680973,1870,DENNYS,"TV LED DE 21"" À 24""",Loja Lábrea,2020-01-20 21:17:58.000,982.5599999999998,44.21519999999999,Sim,Não,Sem devolução
24293103,1906,MILENA,FERRO SECO,Loja Manicoré,2021-06-22 15:16:01.000,5.876,0.26442,Sim,Não,Sem devolução
24293052,2391,VENDAS,PROCESSADOR ALIMENTO,Loja Manicoré,2021-06-22 15:11:34.000,8.344,0.37548,Sim,Sim,Defeito do produto
25219335,2517,AUTO,GRILL,Loja Lábrea,2021-12-01 10:21:58.000,61.684,2.7757799999999997,Sim,Não,Sem devolução
25057670,3405,HAROLDO,SANDUICHEIRA,Loja Lábrea,2021-08-01 19:43:59.000,83.536,3.75912,Sim,Não,Sem devolução
23813276,3560,LUIZ,CAFETEIRA,Loja Lábrea,2021-12-06 08:55:08.000,84.66799999999999,3.8100599999999996,Sim,Sim,Defeito do produto
22150208,3888,CLAUDIO,MIXER,Loja Manicoré,2020-05-06 19:53:15.000,60.46,2.7207,Sim,Sim,Defeito do produto
23850281,4028,TAYANE,ASPIRADOR,Loja Lábrea,2021-12-06 19:17:42.000,4.904,0.22068,Sim,Não,Sem devolução
25311249,4232,RISONEIDE,SALA DE JANTAR 5 PÇS,Loja Lábrea,2021-01-13 21:26:01.000,36.348,1.63566,Sim,Sim,Antecipação de troca
23718105,4369,ARLETE,COPA 04 PEÇAS,Loja Lábrea,2020-06-09 21:11:55.000,23.84,1.0728,Sim,Sim,Problema na Entrega
22039793,4456,SIMONE,BICICL ADULTO MASC,Loja Autazes,2021-04-05 19:23:23.000,4.5,0.20249999999999999,Sim,Sim,Problema na Entrega
23744494,4464,MARIA,BIC JUVENIL/MOTONETA,Loja Manicoré,2021-10-06 16:31:15.000,119.3,5.3685,Sim,Não,Sem devolução
22148570,4491,JESSICA,BIC INFANTIL/CROSS,Loja Manicoré,2020-05-06 19:23:41.000,10.32,0.4644,Sim,Não,Sem devolução
22147161,4591,KELEN,BICICL ADULTO FEM,Loja Manicoré,2020-05-06 18:56:19.000,24.903999999999996,1.12068,Sim,Sim,Insatisfação com o produto
26256161,4775,ELLIDA,FREEZER HORIZONTAL,Loja Manicoré,2021-01-31 12:51:23.000,48.428,2.1792599999999998,Sim,Não,Sem devolução
25049749,4863,TAINARA,GELADEIRA 1 PORTA,Loja Manicoré,2021-08-01 16:44:11.000,85.33200000000001,3.8399400000000004,Sim,Não,Sem devolução
22151815,6085,MARCIANA,SECADORA DE ROUPA,Loja Manicoré,2020-05-06 20:27:29.000,187.17999999999998,8.423099999999998,Sim,Sim,Defeito do produto
22852387,6750,CLARA,FREEZER VERTICAL,Loja Manicoré,2021-05-21 19:20:26.000,27.72,1.2473999999999998,Sim,Sim,Defeito do produto
23155546,7245,SYANNE,GELADEIRA 2P CDF,Loja Autazes,2021-05-28 18:05:01.000,10.443999999999999,0.46997999999999995,Sim,Não,Sem devolução
22495727,7553,IVANI,GELADEIRA 2P FF,Loja Autazes,2021-05-13 12:13:06.000,6.792000000000001,0.30564,Sim,Não,Sem devolução
23074075,7592,ELAINE,FRIGOBAR,Loja Autazes,2021-05-26 12:39:16.000,30.460000000000004,1.3707000000000003,Sim,Sim,Antecipação de troca
24727603,7654,GEORGETE,TRICICLO,Loja Autazes,2021-02-01 09:22:39.000,15.147999999999998,0.6816599999999999,Sim,Sim,Insatisfação com o produto
23320626,8019,KAROLINE,BONECOS,Loja Autazes,2021-01-06 15:05:21.000,19.048,0.8571599999999999,Sim,Sim,Insatisfação com o atendimento
25035075,8031,CRISTIANO,CARRO/MOTO ELÉTRICA,Loja Autazes,2021-08-01 11:56:17.000,16.752,0.75384,Sim,Sim,Defeito do produto
25373262,8128,DANIEL,CARRO / MOTO PEDAL,Loja Autazes,2021-01-15 11:47:09.000,27.855999999999998,1.25352,Sim,Não,Sem devolução
21961968,8832,TELMARA,PATINS/PATINETE/SKAT,Loja Autazes,2020-05-03 13:25:00.000,5.992,0.26964,Sim,Não,Sem devolução
25840740,8899,WILDES,MÁQUINA DE COSTURA,Loja Autazes,2021-01-24 07:44:49.000,5.84,0.2628,Sim,Sim,Insatisfação com o atendimento
25164154,9174,JANDERSON,PANELEIRO DE AÇO,Loja Autazes,2020-01-11 07:51:31.000,22.031999999999996,0.9914399999999998,Sim,Não,Sem devolução
25966551,9467,MARIA,BEBEDOURO DE COLUNA,Loja Autazes,2021-01-26 11:16:44.000,3.984,0.17928,Sim,Sim,Insatisfação com o produto
22622974,9531,ELESON,BEBEDOURO DE MESA,Loja Autazes,2021-05-16 08:53:53.000,2.384,0.10727999999999999,Sim,Não,Sem devolução
23690985,9736,ALEXANDRE,FOGÃO 4 BOCAS,Loja Autazes,2020-06-09 13:09:56.000,13.384,0.60228,Sim,Não,Sem devolução
22510019,9874,ALEX,FOGÃO 5 BOCAS,Loja Manicoré,2021-05-13 17:04:55.000,14.012,0.63054,Sim,Não,Sem devolução
22293799,10055,ANA,FOGÃO 6 BOCAS,Loja Manicoré,2021-09-05 18:34:34.000,92.54,4.1643,Sim,Sim,Antecipação de troca
26101129,11161,SYLVIA,PURIFICADOR DE ÁGUA,Loja Manicoré,2021-01-28 14:46:20.000,57.376,2.5819199999999998,Sim,Sim,Insatisfação com o produto
24571354,11969,KARINA,CAMA BOX/AMER CASAL,Loja Manicoré,2021-06-28 18:00:55.000,76.33200000000001,3.43494,Sim,Não,Sem devolução
24222125,12079,JOCILENE,COLCHÃO ESPUMA CASAL,Loja Manicoré,2021-06-20 20:24:44.000,75.604,3.40218,Sim,Não,Sem devolução
25201039,12186,RICARDO,COLCH ORTOP/SEM SOLT,Loja Manicoré,2020-01-11 19:11:46.000,26.416,1.18872,Sim,Não,Sem devolução
23794129,12306,ARIEL,COLCH ORTOP/SEMI CAS,Loja Lábrea,2021-11-06 18:13:46.000,6.436,0.28962,Sim,Sim,Defeito do produto
25358696,12448,MARIA,COLCHÃO ESPUMA SOLT,Loja Autazes,2021-01-14 20:44:31.000,3.42,0.15389999999999998,Sim,Não,Sem devolução
21861046,12567,DIEGO,COLCHÃO MOLA CASAL,Loja Lábrea,2021-01-05 14:50:21.000,78.648,3.53916,Sim,Não,Sem devolução
21860922,12572,WANDERLEY,TRAVESS E ALMOFADAS,Loja Lábrea,2021-01-05 14:47:45.000,28.151999999999997,1.2668399999999997,Sim,Sim,Insatisfação com o atendimento
24518720,12873,EZEQUIEL,COLCHÃO P/ BERÇO,Loja Manicoré,2021-06-27 13:29:32.000,12.399999999999999,0.5579999999999999,Sim,Sim,Defeito do produto
26290464,13330,INELSINO,CAMA BOX/AMER SOLT,Loja Manicoré,2021-01-31 20:30:55.000,5.8999999999999995,0.26549999999999996,Sim,Sim,Defeito do produto
23293573,13651,ADSON,FORNO MICRO-ONDAS,Loja Lábrea,2021-05-31 19:03:23.000,28.407999999999998,1.27836,Sim,Não,Sem devolução
22837463,13668,MARIA,SPLIT INV10001À18000,Loja Lábrea,2021-05-21 13:18:25.000,282.71999999999997,12.722399999999999,Sim,Não,Sem devolução
24909718,13924,MARLISON,SPLIT ATÉ 8500 BTUS,Loja Lábrea,2021-05-01 19:23:11.000,875.0400000000001,39.3768,Sim,Sim,Antecipação de troca
22065021,13950,CONCINETE,ACESS ELETROPORTÁTIL,Loja Lábrea,2021-05-05 11:26:39.000,4.867999999999999,0.21905999999999998,Sim,Sim,Problema na Entrega
23661064,14107,RAINER,TOSTADOR/TORRADEIRA,Loja Lábrea,2020-06-08 20:00:45.000,9.991999999999999,0.44963999999999993,Sim,Sim,Defeito do produto
23502729,14212,JAQUELINE,LAVADORA DE PRESSÃO,Loja Manicoré,2021-05-06 15:45:21.000,10.564,0.47537999999999997,Sim,Não,Sem devolução
24494838,14378,SUELEN,PAN ELÉT/PIPOQ/COZED,Loja Manicoré,2021-06-26 20:29:45.000,37.18,1.6731,Sim,Não,Sem devolução
24020435,14513,JEAN,FORNO ELÉTRICO,Loja Manicoré,2021-06-16 12:54:46.000,98.572,4.43574,Sim,Não,Sem devolução
24661298,14568,JOSAEL,LIQUIDIF ACIMA 3 VEL,Loja Manicoré,2021-06-30 14:02:01.000,45.608,2.0523599999999997,Sim,Sim,Antecipação de troca
23636703,14607,MARIA,LIQUIDIF ATÉ 3 VELOC,Loja Manicoré,2020-06-08 14:01:04.000,17.016,0.7657199999999998,Sim,Sim,Insatisfação com o produto
22780567,15236,ARIOSTO,FERRO À VAPOR,Loja Manicoré,2021-05-19 18:56:10.000,94.30399999999999,4.2436799999999995,Sim,Não,Sem devolução
22626776,17315,NILTON,DEPURADOR DE AR,Loja Autazes,2021-05-16 10:31:09.000,13.744,0.6184799999999999,Sim,Não,Sem devolução
23368645,17332,ENEIAS,COOKTOP À GÁS,Loja Autazes,2020-06-02 16:35:51.000,10.911999999999999,0.4910399999999999,Sim,Não,Sem devolução
24410304,17376,ROZANI,LAVA-LOUÇAS,Loja Autazes,2020-06-25 11:59:01.000,1.4320000000000002,0.06444000000000001,Sim,Não,Sem devolução
23173949,24217,JOSELIA,FORNO À GÁS,Loja Autazes,2021-05-29 09:15:05.000,8.112,0.36504,Sim,Não,Sem devolução
23474637,25731,LUCIANE,CORTINA DE AR/CLIMAT,Loja Autazes,2021-05-06 08:12:14.000,2.2479999999999998,0.10115999999999999,Sim,Sim,Insatisfação com o atendimento
22983071,25935,PATRICIA,PRIMEIRA INFÂNCIA,Loja Autazes,2021-05-25 10:52:06.000,5.760000000000001,0.25920000000000004,Sim,Não,Sem devolução
24985304,25945,LEONARDO,EDUCATIVO/PRÉ-ESCOLA,Loja Manicoré,2020-01-01 12:26:34.000,71.77999999999999,3.2300999999999993,Sim,Sim,Antecipação de troca
24317424,26001,TIAGO,QUEBRA-CABEÇA,Loja Manicoré,2021-06-22 20:43:18.000,41.548,1.86966,Sim,Sim,Antecipação de troca
24317577,26026,AUTO,JOGOS DIVERSOS BRINQ,Loja Manicoré,2021-06-22 20:44:58.000,91.69999999999999,4.126499999999999,Sim,Sim,Insatisfação com o produto
23081560,27210,MARCIA,BONECAS,Loja Manicoré,2021-05-26 14:41:44.000,39.919999999999995,1.7963999999999998,Sim,Sim,Insatisfação com o atendimento
22486679,27235,CLEONICE,PISCINA,Loja Manicoré,2021-05-13 10:24:01.000,184.992,8.324639999999999,Sim,Sim,Insatisfação com o atendimento
25721508,27275,ANEZIA,CAMPING,Loja Manicoré,2021-01-21 17:15:41.000,276.472,12.441239999999999,Sim,Sim,Insatisfação com o atendimento
22129774,27434,NAILTOM,POTES,Loja Manicoré,2020-05-06 13:16:09.000,237.196,10.67382,Sim,Não,Sem devolução
23084073,27465,JACKSON,ACESS DE COZINHA,Loja Manicoré,2021-05-26 15:08:15.000,296.252,13.331339999999999,Sim,Não,Sem devolução
24154009,27517,DANIEL,VARAL,Loja Manicoré,2021-06-19 17:37:03.000,138.84,6.2478,Sim,Não,Sem devolução
24950657,27583,ROSIANE,CHURRASQUEIRA,Loja Autazes,2021-06-01 14:26:31.000,25.907999999999998,1.16586,Sim,Não,Sem devolução
